Code,Last Price,Updated At
DEWI,106.0,2025-09-10 09:10:56
AXIO,126.0,2025-09-10 09:10:56
KRYA,184.0,2025-09-10 09:10:56
HATM,250.0,2025-09-10 09:10:57
RCCC,204.0,2025-09-10 09:10:57
GULA,334.0,2025-09-10 09:10:57
JARR,1665.0,2025-09-10 09:10:57
AMMS,230.0,2025-09-10 09:10:57
RAFI,15.0,2025-09-10 09:10:57
KKES,37.0,2025-09-10 09:10:57
ELPI,354.0,2025-09-10 09:10:58
EURO,292.0,2025-09-10 09:10:58
KLIN,193.0,2025-09-10 09:10:58
TOOL,60.0,2025-09-10 09:10:58
BUAH,1470.0,2025-09-10 09:10:58
CRAB,234.0,2025-09-10 09:10:58
MEDS,64.0,2025-09-10 09:10:58
COAL,56.0,2025-09-10 09:10:58
PRAY,680.0,2025-09-10 09:10:59
CBUT,1900.0,2025-09-10 09:10:59
BELI,356.0,2025-09-10 09:10:59
MKTR,129.0,2025-09-10 09:10:59
OMED,189.0,2025-09-10 09:10:59
BSBK,65.0,2025-09-10 09:10:59
PDPP,486.0,2025-09-10 09:10:59
KDTN,150.0,2025-09-10 09:10:59
ZATA,30.0,2025-09-10 09:11:00
NINE,310.0,2025-09-10 09:11:00
MMIX,334.0,2025-09-10 09:11:00
PADA,42.0,2025-09-10 09:11:00
ISAP,33.0,2025-09-10 09:11:00
VTNY,100.0,2025-09-10 09:11:00
SOUL,89.0,2025-09-10 09:11:00
ELIT,180.0,2025-09-10 09:11:00
BEER,98.0,2025-09-10 09:11:01
CBPE,190.0,2025-09-10 09:11:01
SUNI,790.0,2025-09-10 09:11:01
CBRE,368.0,2025-09-10 09:11:01
WINE,214.0,2025-09-10 09:11:01
BMBL,41.0,2025-09-10 09:11:01
PEVE,436.0,2025-09-10 09:11:01
LAJU,76.0,2025-09-10 09:11:01
FWCT,155.0,2025-09-10 09:11:01
NAYZ,110.0,2025-09-10 09:11:02
IRSX,127.0,2025-09-10 09:11:02
PACK,2280.0,2025-09-10 09:11:02
VAST,180.0,2025-09-10 09:11:02
CHIP,1365.0,2025-09-10 09:11:02
HALO,83.0,2025-09-10 09:11:02
KING,198.0,2025-09-10 09:11:02
PGEO,1395.0,2025-09-10 09:11:02
FUTR,276.0,2025-09-10 09:11:03
HILL,202.0,2025-09-10 09:11:03
BDKR,154.0,2025-09-10 09:11:03
PTMP,96.0,2025-09-10 09:11:03
SAGE,40.0,2025-09-10 09:11:03
TRON,91.0,2025-09-10 09:11:03
CUAN,1445.0,2025-09-10 09:11:03
NSSS,446.0,2025-09-10 09:11:03
GTRA,139.0,2025-09-10 09:11:03
HAJJ,120.0,2025-09-10 09:11:04
PIPA,190.0,2025-09-10 09:11:04
NCKL,1115.0,2025-09-10 09:11:04
MENN,62.0,2025-09-10 09:11:04
AWAN,250.0,2025-09-10 09:11:04
MBMA,430.0,2025-09-10 09:11:04
RAAM,288.0,2025-09-10 09:11:04
DOOH,146.0,2025-09-10 09:11:04
JATI,139.0,2025-09-10 09:11:05
TYRE,130.0,2025-09-10 09:11:05
MPXL,129.0,2025-09-10 09:11:05
SMIL,535.0,2025-09-10 09:11:05
KLAS,130.0,2025-09-10 09:11:05
MAXI,59.0,2025-09-10 09:11:05
VKTR,118.0,2025-09-10 09:11:05
RELF,50.0,2025-09-10 09:11:06
AMMN,7725.0,2025-09-10 09:11:06
CRSN,110.0,2025-09-10 09:11:06
GRPM,55.0,2025-09-10 09:11:06
WIDI,41.0,2025-09-10 09:11:06
TGUK,137.0,2025-09-10 09:11:06
INET,214.0,2025-09-10 09:11:06
MAHA,154.0,2025-09-10 09:11:06
RMKO,136.0,2025-09-10 09:11:07
CNMA,131.0,2025-09-10 09:11:07
FOLK,81.0,2025-09-10 09:11:07
HBAT,151.0,2025-09-10 09:11:07
GRIA,134.0,2025-09-10 09:11:07
PPRI,354.0,2025-09-10 09:11:07
ERAL,328.0,2025-09-10 09:11:07
CYBR,995.0,2025-09-10 09:11:07
MUTU,99.0,2025-09-10 09:11:08
LMAX,74.0,2025-09-10 09:11:08
HUMI,149.0,2025-09-10 09:11:08
MSIE,51.0,2025-09-10 09:11:08
RSCH,374.0,2025-09-10 09:11:08
BABY,304.0,2025-09-10 09:11:08
AEGS,38.0,2025-09-10 09:11:08
IOTF,93.0,2025-09-10 09:11:08
KOCI,61.0,2025-09-10 09:11:09
PTPS,163.0,2025-09-10 09:11:09
BREN,8475.0,2025-09-10 09:11:09
STRK,210.0,2025-09-10 09:11:09
KOKA,95.0,2025-09-10 09:11:09
LOPI,63.0,2025-09-10 09:11:09
UDNG,2330.0,2025-09-10 09:11:09
RGAS,112.0,2025-09-10 09:11:09
MSTI,1530.0,2025-09-10 09:11:10
IKPM,210.0,2025-09-10 09:11:10
AYAM,172.0,2025-09-10 09:11:10
SURI,123.0,2025-09-10 09:11:10
ASLI,50.0,2025-09-10 09:11:10
CGAS,153.0,2025-09-10 09:11:10
NICE,434.0,2025-09-10 09:11:10
MSJA,302.0,2025-09-10 09:11:10
SMLE,152.0,2025-09-10 09:11:10
ACRO,81.0,2025-09-10 09:11:11
MANG,47.0,2025-09-10 09:11:11
GRPH,64.0,2025-09-10 09:11:11
SMGA,106.0,2025-09-10 09:11:11
UNTD,86.0,2025-09-10 09:11:11
TOSK,60.0,2025-09-10 09:11:11
MPIX,69.0,2025-09-10 09:11:11
ALII,560.0,2025-09-10 09:11:11
MKAP,356.0,2025-09-10 09:11:12
MEJA,69.0,2025-09-10 09:11:12
LIVE,212.0,2025-09-10 09:11:12
HYGN,161.0,2025-09-10 09:11:12
BAIK,97.0,2025-09-10 09:11:12
VISI,141.0,2025-09-10 09:11:12
AREA,510.0,2025-09-10 09:11:12
MHKI,148.0,2025-09-10 09:11:12
ATLA,64.0,2025-09-10 09:11:13
DATA,4560.0,2025-09-10 09:11:13
SOLA,136.0,2025-09-10 09:11:13
BATR,115.0,2025-09-10 09:11:13
SPRE,77.0,2025-09-10 09:11:13
PART,121.0,2025-09-10 09:11:13
GOLF,212.0,2025-09-10 09:11:13
ISEA,100.0,2025-09-10 09:11:13
BLES,157.0,2025-09-10 09:11:13
GUNA,240.0,2025-09-10 09:11:14
LABS,141.0,2025-09-10 09:11:14
DOSS,210.0,2025-09-10 09:11:14
NEST,270.0,2025-09-10 09:11:14
PTMR,374.0,2025-09-10 09:11:14
VERN,127.0,2025-09-10 09:11:14
DAAZ,3030.0,2025-09-10 09:11:14
BOAT,131.0,2025-09-10 09:11:15
NAIK,138.0,2025-09-10 09:11:15
AADI,7075.0,2025-09-10 09:11:15
MDIY,1030.0,2025-09-10 09:11:15
KSIX,230.0,2025-09-10 09:11:15
RATU,5625.0,2025-09-10 09:11:15
YOII,95.0,2025-09-10 09:11:15
HGII,143.0,2025-09-10 09:11:15
BRRC,73.0,2025-09-10 09:11:16
DGWG,414.0,2025-09-10 09:11:16
CBDK,6125.0,2025-09-10 09:11:16
OBAT,454.0,2025-09-10 09:11:16
MINE,560.0,2025-09-10 09:11:16
ASPR,94.0,2025-09-10 09:11:16
PSAT,1335.0,2025-09-10 09:11:16
COIN,2380.0,2025-09-10 09:11:17
CDIA,1335.0,2025-09-10 09:11:17
BLOG,595.0,2025-09-10 09:11:17
MERI,212.0,2025-09-10 09:11:17
CHEK,198.0,2025-09-10 09:11:17
PMUI,129.0,2025-09-10 09:11:17
KAQI,68.0,2025-09-10 09:11:17
YUPI,1590.0,2025-09-10 09:11:17
FORE,515.0,2025-09-10 09:11:18
MDLA,246.0,2025-09-10 09:11:18
DKHH,102.0,2025-09-10 09:11:18
AYLS,100.0,2025-09-10 09:11:18
DADA,50.0,2025-09-10 09:11:18
ASPI,500.0,2025-09-10 09:11:18
ESTA,74.0,2025-09-10 09:11:18
BESS,1040.0,2025-09-10 09:11:18
AMAN,118.0,2025-09-10 09:11:19
CARE,300.0,2025-09-10 09:11:19
